Date,HDFCBANK.NS,AXISBANK.NS,ICICIBANK.NS
2023-05-11 00:00:00+00:00,1653.199951171875,895.9500122070312,939.2000122070312
2023-05-12 00:00:00+00:00,1667.800048828125,910.6500244140625,943.9000244140625
2023-05-15 00:00:00+00:00,1675.800048828125,915.7999877929688,945.75
2023-05-16 00:00:00+00:00,1647.300048828125,917.7999877929688,946.3499755859375
2023-05-17 00:00:00+00:00,1638.449951171875,914.7999877929688,939.3499755859375
2023-05-18 00:00:00+00:00,1645.0,914.7000122070312,946.5
2023-05-19 00:00:00+00:00,1646.9000244140625,924.0499877929688,954.2999877929688
2023-05-22 00:00:00+00:00,1641.050048828125,917.5499877929688,950.3499755859375
2023-05-23 00:00:00+00:00,1637.199951171875,916.1500244140625,953.4000244140625
2023-05-24 00:00:00+00:00,1615.800048828125,917.7000122070312,940.6500244140625
2023-05-25 00:00:00+00:00,1609.5999755859375,921.0499877929688,939.8499755859375
2023-05-26 00:00:00+00:00,1615.800048828125,926.9500122070312,950.7000122070312
2023-05-29 00:00:00+00:00,1635.5,929.7999877929688,948.1500244140625
2023-05-30 00:00:00+00:00,1636.75,937.4500122070312,949.9500122070312
2023-05-31 00:00:00+00:00,1610.8499755859375,914.8499755859375,949.1500244140625
2023-06-01 00:00:00+00:00,1604.0,919.7000122070312,936.0999755859375
2023-06-02 00:00:00+00:00,1606.5,926.0999755859375,938.1500244140625
2023-06-05 00:00:00+00:00,1604.4000244140625,950.8499755859375,946.75
2023-06-06 00:00:00+00:00,1599.4000244140625,968.2000122070312,942.0999755859375
2023-06-07 00:00:00+00:00,1607.699951171875,976.75,940.2000122070312
2023-06-08 00:00:00+00:00,1608.699951171875,962.0999755859375,937.9000244140625
2023-06-09 00:00:00+00:00,1610.5999755859375,974.75,938.0499877929688
2023-06-12 00:00:00+00:00,1600.800048828125,974.2000122070312,935.9500122070312
2023-06-13 00:00:00+00:00,1603.5,985.8499755859375,943.5499877929688
2023-06-14 00:00:00+00:00,1601.75,977.7000122070312,939.7999877929688
2023-06-15 00:00:00+00:00,1582.050048828125,977.1500244140625,926.5999755859375
2023-06-16 00:00:00+00:00,1602.75,981.5499877929688,934.2000122070312
2023-06-19 00:00:00+00:00,1604.1500244140625,965.6500244140625,923.1500244140625
2023-06-20 00:00:00+00:00,1607.5,974.8499755859375,925.5499877929688
2023-06-21 00:00:00+00:00,1635.5999755859375,966.0,924.7000122070312
2023-06-22 00:00:00+00:00,1643.5999755859375,966.5999755859375,925.75
2023-06-23 00:00:00+00:00,1643.5,958.4000244140625,923.5
2023-06-26 00:00:00+00:00,1635.550048828125,960.5499877929688,927.4500122070312
2023-06-27 00:00:00+00:00,1658.5999755859375,973.25,936.0999755859375
2023-06-28 00:00:00+00:00,1676.1500244140625,978.2000122070312,937.4500122070312
2023-06-30 00:00:00+00:00,1701.4000244140625,987.4500122070312,934.5999755859375
2023-07-03 00:00:00+00:00,1719.800048828125,982.0999755859375,942.5499877929688
2023-07-04 00:00:00+00:00,1728.199951171875,970.7000122070312,944.7000122070312
2023-07-05 00:00:00+00:00,1673.300048828125,966.5,958.0
2023-07-06 00:00:00+00:00,1675.0,980.9500122070312,959.4000244140625
2023-07-07 00:00:00+00:00,1660.4000244140625,976.7000122070312,946.4000244140625
2023-07-10 00:00:00+00:00,1656.449951171875,964.0499877929688,948.4000244140625
2023-07-11 00:00:00+00:00,1648.4000244140625,953.2000122070312,944.9500122070312
2023-07-12 00:00:00+00:00,1632.949951171875,950.0,944.4000244140625
2023-07-13 00:00:00+00:00,1641.0999755859375,960.1500244140625,955.7000122070312
2023-07-14 00:00:00+00:00,1644.5,957.0499877929688,960.0499877929688
2023-07-17 00:00:00+00:00,1678.9000244140625,964.8499755859375,968.7000122070312
2023-07-18 00:00:00+00:00,1677.5,963.6500244140625,975.4500122070312
2023-07-19 00:00:00+00:00,1685.0999755859375,964.2999877929688,973.4500122070312
2023-07-20 00:00:00+00:00,1688.75,977.9000244140625,995.5999755859375
2023-07-21 00:00:00+00:00,1675.75,971.2999877929688,997.0
2023-07-24 00:00:00+00:00,1678.4000244140625,971.5,992.0
2023-07-25 00:00:00+00:00,1696.5999755859375,962.5,994.7000122070312
2023-07-26 00:00:00+00:00,1690.699951171875,976.7999877929688,996.4500122070312
2023-07-27 00:00:00+00:00,1673.1500244140625,959.9000244140625,990.25
2023-07-28 00:00:00+00:00,1643.5,949.9500122070312,996.2000122070312
2023-07-31 00:00:00+00:00,1651.199951171875,953.9000244140625,998.2999877929688
2023-08-01 00:00:00+00:00,1662.25,959.9000244140625,994.5499877929688
2023-08-02 00:00:00+00:00,1640.5,945.25,986.9500122070312
2023-08-03 00:00:00+00:00,1628.6500244140625,935.5499877929688,965.0
2023-08-04 00:00:00+00:00,1652.199951171875,952.25,970.5
2023-08-07 00:00:00+00:00,1651.25,947.4000244140625,975.6500244140625
2023-08-08 00:00:00+00:00,1649.9000244140625,952.9000244140625,979.9000244140625
2023-08-09 00:00:00+00:00,1650.5,950.0,972.7000122070312
2023-08-10 00:00:00+00:00,1635.8499755859375,939.75,964.0999755859375
2023-08-11 00:00:00+00:00,1618.800048828125,937.2000122070312,952.8499755859375
2023-08-14 00:00:00+00:00,1610.9000244140625,939.9500122070312,959.5499877929688
2023-08-16 00:00:00+00:00,1606.199951171875,933.0499877929688,956.5
2023-08-17 00:00:00+00:00,1597.300048828125,936.5499877929688,951.6500244140625
2023-08-18 00:00:00+00:00,1590.75,943.0499877929688,950.6500244140625
2023-08-21 00:00:00+00:00,1589.5,952.5999755859375,955.2000122070312
2023-08-22 00:00:00+00:00,1582.699951171875,957.0499877929688,952.0
2023-08-23 00:00:00+00:00,1586.5999755859375,979.25,966.8499755859375
2023-08-24 00:00:00+00:00,1579.300048828125,981.3499755859375,968.9500122070312
2023-08-25 00:00:00+00:00,1561.5,983.0999755859375,970.4000244140625
2023-08-28 00:00:00+00:00,1577.75,990.2000122070312,970.5499877929688
2023-08-29 00:00:00+00:00,1590.300048828125,980.7000122070312,967.75
2023-08-30 00:00:00+00:00,1578.699951171875,983.3499755859375,958.9000244140625
2023-08-31 00:00:00+00:00,1571.449951171875,973.5,958.75
2023-09-01 00:00:00+00:00,1574.699951171875,991.1500244140625,968.7000122070312
2023-09-04 00:00:00+00:00,1584.550048828125,982.25,967.3499755859375
2023-09-05 00:00:00+00:00,1574.9000244140625,981.4500122070312,968.4000244140625
2023-09-06 00:00:00+00:00,1595.5,965.0499877929688,957.5
2023-09-07 00:00:00+00:00,1610.8499755859375,978.2000122070312,965.6500244140625
2023-09-08 00:00:00+00:00,1623.4000244140625,980.2999877929688,970.5499877929688
2023-09-11 00:00:00+00:00,1631.800048828125,1000.4000244140625,978.25
2023-09-12 00:00:00+00:00,1636.9000244140625,1000.9000244140625,990.5
2023-09-13 00:00:00+00:00,1643.9000244140625,1014.4500122070312,989.7999877929688
2023-09-14 00:00:00+00:00,1642.9000244140625,1020.9000244140625,987.7000122070312
2023-09-15 00:00:00+00:00,1661.75,1027.1500244140625,992.4500122070312
2023-09-18 00:00:00+00:00,1629.050048828125,1024.75,990.2000122070312
2023-09-20 00:00:00+00:00,1563.699951171875,1027.300048828125,987.1500244140625
2023-09-21 00:00:00+00:00,1553.3499755859375,1014.4500122070312,959.2999877929688
2023-09-22 00:00:00+00:00,1529.6500244140625,1018.25,950.2999877929688
2023-09-25 00:00:00+00:00,1531.0,1018.9500122070312,956.3499755859375
2023-09-26 00:00:00+00:00,1537.6500244140625,1014.1500244140625,948.7000122070312
2023-09-27 00:00:00+00:00,1526.8499755859375,1025.199951171875,943.0999755859375
2023-09-28 00:00:00+00:00,1523.699951171875,1030.9000244140625,942.5999755859375
2023-09-29 00:00:00+00:00,1526.300048828125,1036.699951171875,951.9000244140625
2023-10-03 00:00:00+00:00,1508.050048828125,1041.050048828125,940.2999877929688
2023-10-04 00:00:00+00:00,1529.550048828125,995.5499877929688,930.0499877929688
2023-10-05 00:00:00+00:00,1535.75,1003.25,940.8499755859375
2023-10-06 00:00:00+00:00,1534.050048828125,1000.9500122070312,945.2000122070312
2023-10-09 00:00:00+00:00,1516.25,996.25,938.5999755859375
2023-10-10 00:00:00+00:00,1524.8499755859375,1012.25,951.2000122070312
2023-10-11 00:00:00+00:00,1539.5999755859375,1019.0999755859375,953.0999755859375
2023-10-12 00:00:00+00:00,1549.8499755859375,1018.4500122070312,954.25
2023-10-13 00:00:00+00:00,1535.75,994.0499877929688,951.2999877929688
2023-10-16 00:00:00+00:00,1529.5999755859375,1004.7999877929688,951.4000244140625
2023-10-17 00:00:00+00:00,1541.199951171875,1008.0499877929688,953.9000244140625
2023-10-18 00:00:00+00:00,1519.75,992.8499755859375,943.75
2023-10-19 00:00:00+00:00,1514.949951171875,991.4000244140625,935.75
2023-10-20 00:00:00+00:00,1522.800048828125,980.3499755859375,932.75
2023-10-23 00:00:00+00:00,1506.050048828125,964.2999877929688,929.9500122070312
2023-10-25 00:00:00+00:00,1496.5,955.4500122070312,916.0999755859375
